City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,porto novo,6.4965,2.6036,24.9,89,100,4.43,BJ,1722488444
364,strangnas,59.3774,17.0312,14.41,65,63,3.67,SE,1722488446
365,elin pelin,42.6667,23.6,17.76,67,0,0.0,BG,1722488447
366,teguise,29.0605,-13.564,20.12,78,0,8.23,ES,1722488448
367,lewiston orchards,46.3804,-116.9754,26.04,47,0,0.27,US,1722488449
368,smara,26.7384,-11.6719,21.6,79,0,5.14,EH,1722488450
369,aljezur,37.3191,-8.8033,17.54,93,11,4.15,PT,1722488451
370,miryang,35.4933,128.7489,36.03,51,7,3.38,KR,1722488453
371,santangpu,27.3987,111.9928,32.53,62,64,6.09,CN,1722488454
372,karagay,58.2667,54.9368,18.82,77,44,1.91,RU,1722488455
373,knyaze-volkonskoye,48.4642,135.4567,22.19,97,100,1.8,RU,1722488456
374,nova vicosa,-17.8919,-39.3719,22.38,87,28,5.34,BR,1722488457
375,dapa,9.7594,126.0531,29.02,72,100,2.96,PH,1722488459
376,dubbo,-32.25,148.6167,15.07,51,0,3.6,AU,1722488460
377,rapar,23.5667,70.6333,30.03,73,100,8.05,IN,1722488461
378,biloela,-24.4167,150.5,21.57,24,0,3.89,AU,1722488462
379,riosucio,5.4216,-75.7032,14.45,92,57,0.94,CO,1722488464
380,huescar,37.811,-2.5412,24.59,29,0,0.93,ES,1722488466
381,laramie,41.3114,-105.5911,17.65,40,0,1.36,US,1722488467
382,morogoro,-6.8167,37.6667,19.6,68,3,0.66,TZ,1722488468
383,enterprise,36.0252,-115.2419,36.8,19,0,5.14,US,1722488469
384,hailey,43.5196,-114.3153,19.62,47,0,4.02,US,1722488291
385,pandan,14.0453,124.1694,29.03,73,74,1.2,PH,1722488472
386,north bay,46.3168,-79.4663,22.01,94,0,2.06,CA,1722487782
387,kindu,-2.95,25.95,21.03,88,4,0.35,CD,1722488474
388,puerto madryn,-42.7692,-65.0385,12.68,48,100,11.75,AR,1722488475
389,panjab,34.388,67.0233,19.35,26,0,2.43,AF,1722488476
390,nadi,-17.8,177.4167,27.0,65,40,5.66,FJ,1722488477
391,bandarbeyla,9.4942,50.8122,27.92,60,48,13.5,SO,1722488479
392,oskarshamn,57.2645,16.4484,14.99,68,0,3.51,SE,1722488480
393,lashio,22.9333,97.75,20.9,99,100,0.85,MM,1722488481
394,taro,-8.3862,115.28,26.0,63,42,1.5,ID,1722488482
395,brak,27.5496,14.2714,26.37,47,1,4.64,LY,1722488483
396,mhamid,29.82,-5.72,32.79,18,53,3.34,MA,1722488485
397,bolivar,37.6145,-93.4105,28.89,78,2,5.45,US,1722488486
398,kuta,-8.7233,115.1723,29.97,79,40,2.57,ID,1722488487
399,carolina beach,34.0352,-77.8936,28.03,92,0,3.99,US,1722488488
400,berbera,10.4396,45.0143,31.18,44,92,10.53,SO,1722488489
401,nowshahr,36.649,51.496,25.97,73,75,2.06,IR,1722488490
402,ha'il,27.5219,41.6907,28.01,26,0,3.09,SA,1722488492
403,tsiroanomandidy,-18.7667,46.0333,17.33,43,25,0.98,MG,1722488493
404,kristianstad,56.0313,14.1524,14.41,84,3,3.09,SE,1722488494
405,south hedland,-20.4089,118.5983,27.96,17,95,6.69,AU,1722488495
406,tanumah,27.1,44.1333,36.25,12,8,4.2,SA,1722488496
407,ponta delgada,37.7333,-25.6667,21.4,73,20,1.03,PT,1722488498
408,talnakh,69.4865,88.3972,24.93,32,99,0.36,RU,1722488499
409,pariaman,-0.619,100.12,31.03,65,58,3.33,ID,1722488500
410,iquique,-20.2208,-70.1431,16.02,79,60,0.51,CL,1722488222
411,portland,45.5234,-122.6762,25.69,65,0,2.68,US,1722487906
412,susuman,62.7833,148.1667,3.08,93,100,1.94,RU,1722488503
413,hammerfest,70.6634,23.6821,13.25,82,0,4.12,NO,1722488505
414,kingston,17.997,-76.7936,29.53,79,20,3.09,JM,1722487932
415,tucumcari,35.1717,-103.725,29.76,32,93,7.75,US,1722488507
416,cabo san lucas,22.8909,-109.9124,30.1,74,12,2.13,MX,1722488403
417,awjilah,29.1081,21.2869,27.12,40,0,4.42,LY,1722488509
418,chardara,41.2547,67.9692,34.36,24,81,1.14,KZ,1722488510
419,tete,-16.1564,33.5867,21.05,77,40,3.6,MZ,1722488513
420,alamosa,37.4695,-105.87,17.41,28,55,1.1,US,1722488515
421,sao felix do xingu,-6.6447,-51.995,23.4,45,49,0.61,BR,1722488517
422,pindare mirim,-3.6083,-45.3433,22.04,95,15,1.78,BR,1722488519
423,polyarnyy,69.1989,33.4478,10.32,93,99,7.56,RU,1722488520
424,bamboo flat,11.7,92.7167,29.05,84,75,3.6,IN,1722488521
425,central,30.5544,-91.0368,29.01,83,0,2.57,US,1722488523
426,taupo,-38.6833,176.0833,7.29,77,100,5.2,NZ,1722488525
427,port lincoln,-34.7333,135.8667,15.18,46,3,6.5,AU,1722488526
428,alice springs,-23.7,133.8833,21.75,13,0,3.09,AU,1722488309
429,dryden,49.7833,-92.7503,20.16,83,0,3.09,CA,1722488421
430,dali,25.7,100.1833,26.49,50,3,0.94,CN,1722488529
431,dudinka,69.4058,86.1778,24.78,37,93,4.0,RU,1722488530
432,oyama,36.3,139.8,35.33,45,100,3.77,JP,1722488532
433,bisert',56.8617,59.0523,17.98,78,67,3.82,RU,1722488533
434,eravur town,7.7782,81.6038,33.71,46,100,3.26,LK,1722488534
435,khulm,36.6974,67.6983,37.08,15,0,2.14,AF,1722488535
436,san antonio de pale,-1.4014,5.6325,22.65,74,88,3.77,GQ,1722488433
437,rehoboth,-23.3167,17.0833,3.27,32,0,1.88,NA,1722488538
438,crane,31.3974,-102.3501,30.34,33,0,9.74,US,1722488539
439,uchiza,-8.4592,-76.4633,21.34,80,83,1.1,PE,1722488540
440,jawf al maqbabah,13.8378,45.8349,31.03,36,86,3.14,YE,1722488541
441,xuddur,4.1213,43.8894,23.12,75,73,9.28,SO,1722488543
442,east porterville,36.0574,-118.9757,28.9,45,0,0.0,US,1722488544
443,misratah,32.3754,15.0925,26.43,69,0,1.89,LY,1722488545
444,tazacorte,28.629,-17.9293,22.54,79,100,8.23,ES,1722488546
445,mount pearl,47.5166,-52.7813,19.42,93,75,8.23,CA,1722488293
446,willowmore,-33.2926,23.4895,4.48,40,0,1.22,ZA,1722488549
447,minas de marcona,-15.2119,-75.1103,11.08,90,4,2.97,PE,1722488550
448,neon karlovasion,37.7903,26.7044,26.87,62,0,5.56,GR,1722488551
449,puerto aysen,-45.4,-72.7,5.73,100,100,0.46,CL,1722488552
450,anaconda,46.1285,-112.9423,17.55,46,0,2.74,US,1722488553
451,morant bay,17.8815,-76.4093,29.79,85,36,4.23,JM,1722488554
452,cosne-cours-sur-loire,47.3333,3.1667,20.01,94,90,2.67,FR,1722488557
453,pocahontas,36.2615,-90.9712,27.14,88,0,3.09,US,1722488558
454,barranca,-10.75,-77.7667,16.43,88,4,1.99,PE,1722488462
455,bloemfontein,-29.1211,26.214,0.71,47,0,0.51,ZA,1722488560
456,santa cruz,-17.8,-63.1667,20.7,83,0,5.14,BO,1722488402
457,saurimo,-9.6608,20.3916,14.98,32,0,2.0,AO,1722488563
458,mitu,1.1983,-70.1733,21.09,100,94,0.36,CO,1722488564
459,pukchil-lodongjagu,40.2019,125.7483,24.17,98,100,1.34,KP,1722488565
460,nelson bay,-32.7167,152.15,15.05,82,72,8.77,AU,1722488566
461,laojunmiao,39.8333,97.7333,20.26,49,99,3.19,CN,1722488567
462,mogok,22.9167,96.5,17.63,100,100,1.09,MM,1722488568
463,general villegas,-35.0328,-63.0125,16.06,82,100,5.22,AR,1722488308
464,east end,34.5507,-92.341,28.94,86,2,2.31,US,1722488571
465,saacow,1.6279,42.4407,25.43,75,45,6.49,SO,1722488572
466,kitimat,54.0524,-128.6534,17.21,78,77,2.24,CA,1722488573
467,ornskoldsvik,63.2909,18.7153,14.53,77,100,6.17,SE,1722488574
468,uglegorsk,49.0833,142.0333,18.76,80,100,3.41,RU,1722488576
469,ghat,24.9647,10.1728,26.3,25,14,0.7,LY,1722488577
470,centralia,46.7162,-122.9543,21.38,81,0,0.0,US,1722488525
471,chebarkul',54.9749,60.3633,16.02,95,100,3.45,RU,1722488579
472,yelizovo,53.1873,158.3805,15.08,100,100,3.0,RU,1722488580
473,umag,45.4314,13.5239,24.45,83,13,3.6,HR,1722488581
474,enshi,30.3,109.4833,32.86,57,50,1.39,CN,1722488583
475,tha yang,12.9577,99.9055,33.32,64,100,1.78,TH,1722488584
476,prachuap khiri khan,12.2167,99.75,31.49,61,100,2.85,TH,1722488585
477,karyes,37.3,22.5,20.67,43,0,2.03,GR,1722488586
478,ciudad de allende,25.2833,-100.0167,24.51,79,1,2.04,MX,1722488587
479,aioun,16.6614,-9.6149,29.48,64,84,8.36,MR,1722488588
480,ebolowa,2.9,11.15,19.78,98,100,0.75,CM,1722488590
481,elk city,35.412,-99.4043,31.12,45,0,5.66,US,1722488591
482,luanda,-8.8368,13.2343,19.0,88,0,2.06,AO,1722488384
483,coronel suarez,-37.4547,-61.9334,13.31,83,100,5.84,AR,1722488593
484,kasaragod,12.5,75.0,24.91,92,100,1.85,IN,1722488594
485,tibiri,13.5627,7.0485,26.96,66,61,5.96,NE,1722488596
486,inhambane,-23.865,35.3833,15.0,93,20,0.0,MZ,1722488597
487,turbat,26.0023,63.044,32.41,62,69,4.63,PK,1722488598
488,robore,-18.3333,-59.75,21.4,47,0,2.12,BO,1722488599
489,gulariya,28.2333,81.3333,34.31,54,97,0.64,NP,1722488600
490,dakhla,23.6848,-15.958,19.54,94,38,10.91,EH,1722488601
491,puerto palomas,31.7667,-107.6167,29.4,36,38,6.56,MX,1722488603
492,flekkefjord,58.2971,6.6607,13.3,80,97,1.39,NO,1722488605
493,pauini,-7.7136,-66.9764,25.29,49,27,0.41,BR,1722488606
494,sur,22.5667,59.5289,33.64,53,69,0.37,OM,1722488607
495,bonthe,7.5264,-12.505,24.34,93,98,4.4,SL,1722488609
496,usogorsk,63.4106,48.6872,16.48,92,100,1.43,RU,1722488610
497,hadano,35.3711,139.2236,34.19,48,100,1.76,JP,1722488611
498,pombal,-6.7703,-37.8017,21.7,71,0,3.86,BR,1722488612
499,ta`u,-14.2336,-169.5144,25.58,67,99,9.16,AS,1722488613
500,harstad,68.799,16.5293,14.79,93,74,1.79,NO,1722488614
501,greymouth,-42.4667,171.2,8.01,71,5,3.6,NZ,1722488616
502,diawara,15.022,-12.5437,27.18,79,84,7.17,SN,1722488617
503,valle de la pascua,9.2155,-66.0073,21.74,96,7,1.4,VE,1722488618
504,itamaraca,-7.7478,-34.8256,26.03,80,0,4.67,BR,1722488620
505,wiener neustadt,47.8,16.25,24.07,62,97,0.45,AT,1722488622
506,klaksvik,62.2266,-6.589,11.51,94,97,5.41,FO,1722488623
507,lashkar gah,31.5938,64.3716,36.54,15,0,3.8,AF,1722488624
508,weno,7.4515,151.8468,31.97,66,20,2.06,FM,1722488626
509,concepcion,-36.827,-73.0498,11.89,94,100,13.38,CL,1722488328
510,the pas,53.8251,-101.2541,23.01,64,0,2.57,CA,1722488629
511,kidal,18.4411,1.4078,27.84,56,84,5.55,ML,1722488630
512,el calafate,-50.3408,-72.2768,0.72,97,100,0.74,AR,1722488403
513,saint-francois,46.4154,3.9054,20.36,95,0,1.03,FR,1722488635
514,palikir - national government center,6.9248,158.1611,29.41,74,100,2.06,FM,1722488636
515,morwa,22.9,73.8333,28.98,77,98,5.16,IN,1722488637
516,villa ojo de agua,-29.5,-63.6938,16.72,68,100,4.37,AR,1722488638
517,magdagachi,53.45,125.8,23.95,24,0,4.19,RU,1722488640
518,ugoofaaru,5.6667,73.0,28.67,75,100,4.19,MV,1722488641
519,bukittinggi,-0.3091,100.3706,26.71,64,89,0.73,ID,1722488642
520,tofol,5.3248,163.0078,28.6,69,100,2.97,FM,1722488643
521,vila velha,-20.3297,-40.2925,22.97,91,75,5.66,BR,1722488348
522,chom thong,18.4174,98.6743,25.14,93,100,1.2,TH,1722488646
523,dampit,-8.2116,112.7493,30.5,55,56,2.05,ID,1722488647
524,shangqiu,34.45,115.65,29.28,83,100,4.82,CN,1722488648
525,sisimiut,66.9395,-53.6735,6.17,66,0,4.51,GL,1722488649
526,port macquarie,-31.4333,152.9167,17.16,66,60,2.24,AU,1722488650
527,commerce,34.0006,-118.1598,24.52,74,0,2.06,US,1722488651
528,fort st. john,56.2499,-120.8529,15.94,59,40,3.09,CA,1722488405
529,tulangan utara,-7.4737,112.6505,31.95,66,20,7.2,ID,1722488654
530,marathon,44.9,-89.7668,22.86,89,0,2.57,US,1722488656
531,bharatpur,27.2167,77.4833,29.89,68,100,1.79,IN,1722488657
532,nioki,-2.7167,17.6833,21.94,54,5,1.62,CD,1722488658
533,sittwe,20.15,92.9,26.34,90,100,7.2,MM,1722488660
534,leninskoye,41.7589,69.3864,36.24,15,2,4.17,KZ,1722488661
535,miandrivazo,-19.5167,45.4667,22.19,35,19,1.39,MG,1722488662
536,samux,40.7647,46.4085,24.56,57,40,6.17,AZ,1722488663
537,yung shue wan,22.2333,114.1167,31.68,79,13,4.69,HK,1722488664
538,essaouira,31.5125,-9.77,21.72,88,0,3.09,MA,1722488666
539,rikaze,29.25,88.8833,20.78,29,4,1.12,CN,1722488667
540,masterton,-40.9597,175.6575,9.38,89,98,4.05,NZ,1722488668
541,taco pozo,-25.6167,-63.2833,17.78,61,1,3.08,AR,1722488669
542,porteirinha,-15.7433,-43.0283,18.21,75,39,5.92,BR,1722488670
543,olinda,-8.0089,-34.8553,25.85,73,40,4.63,BR,1722488672
544,rheurdt,51.4667,6.4667,19.99,87,100,3.16,DE,1722488673
545,kristiansund,63.1115,7.732,13.03,92,75,1.54,NO,1722488674
546,hola,51.5377,23.1902,18.1,43,97,1.52,PL,1722488675
547,buka,40.8108,69.1986,38.29,13,3,2.79,UZ,1722488676
548,isangel,-19.55,169.2667,22.65,83,100,6.34,VU,1722488678
549,bulungu,-4.55,18.6,21.58,53,18,1.38,CD,1722488679
550,trincomalee,8.5711,81.2335,31.1,62,100,7.76,LK,1722488680
551,undurkhaan,47.3194,110.6556,24.38,54,61,5.87,MN,1722488681
552,semera,11.501,41.201,21.41,96,96,3.51,ET,1722488682
553,nova soure,-11.2333,-38.4833,17.61,91,8,2.0,BR,1722488682
554,nicoya,10.1483,-85.452,23.15,99,100,0.91,CR,1722488686
555,puerto quijarro,-17.7833,-57.7667,22.74,40,0,1.57,BO,1722488687
556,grand falls-windsor,48.9332,-55.6649,19.72,91,35,2.86,CA,1722488448
557,kovdor,67.5662,30.4758,9.94,90,100,4.02,RU,1722488690
558,gondar,12.6,37.4667,13.84,95,100,1.02,ET,1722488691
559,katoya,23.65,88.1333,32.79,62,97,4.17,IN,1722488692
